ID;Target
ID06140;1
ID06141;0
ID06142;1
ID06143;1
ID06144;0
ID06145;0
ID06146;0
ID06147;0
ID06148;0
ID06149;0
ID06150;0
ID06151;1
ID06152;0
ID06153;0
ID06154;0
ID06155;0
ID06156;0
ID06157;1
ID06158;0
ID06159;0
ID06160;0
ID06161;0
ID06162;0
ID06163;0
ID06164;1
ID06165;0
ID06166;0
ID06167;0
ID06168;1
ID06169;0
ID06170;0
ID06171;0
ID06172;0
ID06173;0
ID06174;0
ID06175;1
ID06176;0
ID06177;0
ID06178;1
ID06179;1
ID06180;1
ID06181;1
ID06182;0
ID06183;1
ID06184;1
ID06185;0
ID06186;1
ID06187;0
ID06188;1
ID06189;1
ID06190;0
ID06191;0
ID06192;0
ID06193;0
ID06194;1
ID06195;0
ID06196;1
ID06197;0
ID06198;1
ID06199;1
ID06200;0
ID06201;0
ID06202;0
ID06203;0
ID06204;0
ID06205;0
ID06206;1
ID06207;0
ID06208;0
ID06209;1
ID06210;1
ID06211;0
ID06212;0
ID06213;1
ID06214;1
ID06215;0
ID06216;1
ID06217;0
ID06218;0
ID06219;0
ID06220;0
ID06221;0
ID06222;0
ID06223;1
ID06224;0
ID06225;0
ID06226;1
ID06227;0
ID06228;1
ID06229;0
ID06230;1
ID06231;0
ID06232;0
ID06233;1
ID06234;0
ID06235;0
ID06236;0
ID06237;0
ID06238;1
ID06239;0
ID06240;0
ID06241;1
ID06242;0
ID06243;0
ID06244;1
ID06245;1
ID06246;1
ID06247;1
ID06248;1
ID06249;0
ID06250;0
ID06251;0
ID06252;0
ID06253;1
ID06254;0
ID06255;0
ID06256;0
ID06257;0
ID06258;1
ID06259;1
ID06260;0
ID06261;0
ID06262;0
ID06263;0
ID06264;0
ID06265;1
ID06266;0
ID06267;0
ID06268;0
ID06269;0
ID06270;1
ID06271;1
ID06272;0
ID06273;0
ID06274;0
ID06275;0
ID06276;1
ID06277;0
ID06278;0
ID06279;0
ID06280;0
ID06281;0
ID06282;1
ID06283;0
ID06284;0
ID06285;0
ID06286;0
ID06287;0
ID06288;0
ID06289;0
ID06290;1
ID06291;0
ID06292;1
ID06293;0
ID06294;0
ID06295;1
ID06296;1
ID06297;0
ID06298;1
ID06299;0
ID06300;0
ID06301;0
ID06302;0
ID06303;0
ID06304;1
ID06305;0
ID06306;0
ID06307;0
ID06308;0
ID06309;1
ID06310;0
ID06311;0
ID06312;0
ID06313;0
ID06314;0
ID06315;0
ID06316;1
ID06317;1
ID06318;1
ID06319;0
ID06320;0
ID06321;0
ID06322;0
ID06323;0
ID06324;1
ID06325;0
ID06326;0
ID06327;0
ID06328;0
ID06329;0
ID06330;1
ID06331;1
ID06332;1
ID06333;0
ID06334;0
ID06335;0
ID06336;1
ID06337;1
ID06338;0
ID06339;0
ID06340;1
ID06341;0
ID06342;1
ID06343;0
ID06344;0
ID06345;0
ID06346;0
ID06347;1
ID06348;1
ID06349;1
ID06350;0
ID06351;1
ID06352;0
ID06353;0
ID06354;0
ID06355;0
ID06356;0
ID06357;0
ID06358;0
ID06359;0
ID06360;0
ID06361;0
ID06362;1
ID06363;1
ID06364;0
ID06365;1
ID06366;0
ID06367;1
ID06368;1
ID06369;0
ID06370;0
ID06371;0
ID06372;0
ID06373;1
ID06374;0
ID06375;0
ID06376;1
ID06377;0
ID06378;0
ID06379;1
ID06380;0
ID06381;0
ID06382;0
ID06383;0
ID06384;0
ID06385;1
ID06386;0
ID06387;0
ID06388;0
ID06389;1
ID06390;0
ID06391;0
ID06392;1
ID06393;1
ID06394;1
ID06395;1
ID06396;0
ID06397;1
ID06398;0
ID06399;0
ID06400;0
ID06401;0
ID06402;0
ID06403;0
ID06404;0
ID06405;0
ID06406;0
ID06407;0
ID06408;1
ID06409;0
ID06410;1
ID06411;0
ID06412;0
ID06413;0
ID06414;0
ID06415;0
ID06416;1
ID06417;0
ID06418;0
ID06419;0
ID06420;1
ID06421;0
ID06422;0
ID06423;0
ID06424;0
ID06425;1
ID06426;0
ID06427;0
ID06428;0
ID06429;0
ID06430;1
ID06431;1
ID06432;1
ID06433;0
ID06434;0
ID06435;0
ID06436;0
ID06437;1
ID06438;1
ID06439;0
ID06440;0
ID06441;1
ID06442;0
ID06443;0
ID06444;0
ID06445;0
ID06446;1
ID06447;0
ID06448;0
ID06449;1
ID06450;0
ID06451;0
ID06452;1
ID06453;0
ID06454;0
ID06455;0
ID06456;1
ID06457;0
ID06458;0
ID06459;1
ID06460;1
ID06461;1
ID06462;0
ID06463;1
ID06464;0
ID06465;1
ID06466;0
ID06467;0
ID06468;0
ID06469;1
ID06470;0
ID06471;0
ID06472;0
ID06473;0
ID06474;1
ID06475;1
ID06476;1
ID06477;0
ID06478;0
ID06479;1
ID06480;1
ID06481;0
ID06482;1
ID06483;1
ID06484;0
ID06485;0
ID06486;1
ID06487;1
ID06488;0
ID06489;0
ID06490;0
ID06491;0
ID06492;1
ID06493;1
ID06494;1
ID06495;1
ID06496;1
ID06497;1
ID06498;0
ID06499;1
ID06500;0
ID06501;0
ID06502;1
ID06503;0
ID06504;0
ID06505;0
ID06506;1
ID06507;0
ID06508;0
ID06509;1
ID06510;0
ID06511;0
ID06512;0
ID06513;1
ID06514;0
ID06515;1
ID06516;0
ID06517;0
ID06518;0
ID06519;0
ID06520;0
ID06521;0
ID06522;1
ID06523;0
ID06524;0
ID06525;1
ID06526;0
ID06527;0
ID06528;0
ID06529;0
ID06530;0
ID06531;0
ID06532;1
ID06533;0
ID06534;0
ID06535;1
ID06536;1
ID06537;1
ID06538;1
ID06539;1
ID06540;1
ID06541;0
ID06542;0
ID06543;1
ID06544;1
ID06545;0
ID06546;1
ID06547;1
ID06548;0
ID06549;0
ID06550;0
ID06551;0
ID06552;0
ID06553;0
ID06554;1
ID06555;0
ID06556;0
ID06557;0
ID06558;1
ID06559;1
ID06560;0
ID06561;1
ID06562;0
ID06563;0
ID06564;0
ID06565;1
ID06566;0
ID06567;1
ID06568;0
ID06569;0
ID06570;1
ID06571;0
ID06572;1
ID06573;1
ID06574;1
ID06575;0
ID06576;0
ID06577;1
ID06578;1
ID06579;0
ID06580;1
ID06581;0
ID06582;1
ID06583;1
ID06584;0
ID06585;1
ID06586;0
ID06587;0
ID06588;1
ID06589;0
ID06590;1
ID06591;0
ID06592;1
ID06593;0
ID06594;0
ID06595;0
ID06596;1
ID06597;0
ID06598;0
ID06599;0
ID06600;1
ID06601;0
ID06602;0
ID06603;0
ID06604;0
ID06605;1
ID06606;0
ID06607;0
ID06608;1
ID06609;0
ID06610;0
ID06611;0
ID06612;1
ID06613;0
ID06614;1
ID06615;0
ID06616;0
ID06617;0
ID06618;0
ID06619;0
ID06620;0
ID06621;0
ID06622;0
ID06623;0
ID06624;1
ID06625;1
ID06626;0
ID06627;0
ID06628;0
ID06629;0
ID06630;1
ID06631;1
ID06632;0
ID06633;1
ID06634;0
ID06635;0
ID06636;1
ID06637;0
ID06638;0
ID06639;0
ID06640;0
ID06641;1
ID06642;0
ID06643;0
ID06644;0
ID06645;0
ID06646;1
ID06647;0
ID06648;0
ID06649;0
ID06650;1
ID06651;1
ID06652;0
ID06653;1
ID06654;0
ID06655;0
ID06656;1
ID06657;0
ID06658;0
ID06659;1
ID06660;1
ID06661;0
ID06662;0
ID06663;0
ID06664;0
ID06665;0
ID06666;1
ID06667;0
ID06668;0
ID06669;0
ID06670;0
ID06671;1
ID06672;0
ID06673;0
ID06674;0
ID06675;1
ID06676;0
ID06677;1
ID06678;0
ID06679;1
ID06680;0
ID06681;0
ID06682;0
ID06683;1
ID06684;0
ID06685;1
ID06686;0
ID06687;1
ID06688;0
ID06689;0
ID06690;1
ID06691;0
ID06692;0
ID06693;1
ID06694;1
ID06695;0
ID06696;0
ID06697;1
ID06698;0
ID06699;0
ID06700;1
ID06701;1
ID06702;0
ID06703;0
ID06704;1
ID06705;0
ID06706;1
ID06707;0
ID06708;1
ID06709;0
ID06710;0
ID06711;0
ID06712;1
ID06713;1
ID06714;1
ID06715;1
ID06716;1
ID06717;0
ID06718;0
ID06719;1
ID06720;1
ID06721;1
ID06722;0
ID06723;0
ID06724;1
ID06725;1
ID06726;1
ID06727;0
ID06728;1
ID06729;0
ID06730;0
ID06731;0
ID06732;1
ID06733;0
ID06734;0
ID06735;0
ID06736;0
ID06737;0
ID06738;0
ID06739;0
ID06740;0
ID06741;0
ID06742;0
ID06743;0
ID06744;0
ID06745;1
ID06746;0
ID06747;0
ID06748;0
ID06749;1
ID06750;0
ID06751;1
ID06752;1
ID06753;1
ID06754;0
ID06755;1
ID06756;0
ID06757;1
ID06758;1
ID06759;0
ID06760;1
ID06761;0
ID06762;0
ID06763;1
ID06764;0
ID06765;0
ID06766;0
ID06767;0
ID06768;0
ID06769;1
ID06770;0
ID06771;0
ID06772;0
ID06773;0
ID06774;1
ID06775;0
ID06776;1
ID06777;1
ID06778;0
ID06779;1
ID06780;1
ID06781;0
ID06782;0
ID06783;1
ID06784;1
ID06785;1
ID06786;0
ID06787;0
ID06788;1
ID06789;0
ID06790;0
ID06791;0
ID06792;1
ID06793;0
ID06794;1
ID06795;0
ID06796;1
ID06797;0
ID06798;0
ID06799;1
ID06800;0
ID06801;0
ID06802;0
ID06803;1
ID06804;0
ID06805;1
ID06806;1
ID06807;0
ID06808;0
ID06809;1
ID06810;0
ID06811;1
ID06812;1
ID06813;0
ID06814;0
ID06815;0
ID06816;1
ID06817;0
ID06818;0
ID06819;0
ID06820;1
ID06821;0
ID06822;1
ID06823;0
ID06824;0
ID06825;1
ID06826;0
ID06827;1
ID06828;0
ID06829;0
ID06830;0
ID06831;1
ID06832;0
ID06833;1
ID06834;0
ID06835;0
ID06836;1
ID06837;0
ID06838;0
ID06839;0
ID06840;0
ID06841;1
ID06842;1
ID06843;0
ID06844;1
ID06845;0
ID06846;1
ID06847;0
ID06848;0
ID06849;0
ID06850;1
ID06851;1
ID06852;1
ID06853;0
ID06854;1
ID06855;1
ID06856;0
ID06857;0
ID06858;0
ID06859;1
ID06860;0
ID06861;0
ID06862;0
ID06863;0
ID06864;1
ID06865;0
ID06866;0
ID06867;1
ID06868;0
ID06869;0
ID06870;1
ID06871;1
ID06872;0
ID06873;1
ID06874;1
ID06875;0
ID06876;0
ID06877;1
ID06878;1
ID06879;1
ID06880;0
ID06881;1
ID06882;1
ID06883;0
ID06884;0
ID06885;1
ID06886;1
ID06887;1
ID06888;0
ID06889;1
ID06890;1
ID06891;1
ID06892;0
ID06893;0
ID06894;0
ID06895;0
ID06896;0
ID06897;0
ID06898;0
ID06899;0
ID06900;0
ID06901;1
ID06902;0
ID06903;0
ID06904;1
ID06905;0
ID06906;0
ID06907;0
ID06908;1
ID06909;0
ID06910;1
ID06911;1
ID06912;0
ID06913;0
ID06914;1
ID06915;0
ID06916;0
ID06917;0
ID06918;0
ID06919;1
ID06920;1
ID06921;1
ID06922;0
ID06923;0
ID06924;0
ID06925;1
ID06926;0
ID06927;1
ID06928;1
ID06929;1
ID06930;0
ID06931;0
ID06932;0
ID06933;0
ID06934;0
ID06935;0
ID06936;0
ID06937;0
ID06938;0
ID06939;1
ID06940;0
ID06941;0
ID06942;0
ID06943;0
ID06944;0
ID06945;1
ID06946;1
ID06947;0
ID06948;0
ID06949;1
ID06950;0
ID06951;0
ID06952;0
ID06953;0
ID06954;0
ID06955;0
ID06956;1
ID06957;0
ID06958;0
ID06959;1
ID06960;1
ID06961;1
ID06962;1
ID06963;1
ID06964;0
ID06965;0
ID06966;0
ID06967;0
ID06968;0
ID06969;0
ID06970;0
ID06971;1
ID06972;0
ID06973;0
ID06974;1
ID06975;0
ID06976;0
ID06977;0
ID06978;0
ID06979;0
ID06980;1
ID06981;1
ID06982;1
ID06983;0
ID06984;0
ID06985;0
ID06986;0
ID06987;1
ID06988;1
ID06989;0
ID06990;1
ID06991;1
ID06992;0
ID06993;1
ID06994;0
ID06995;0
ID06996;1
ID06997;0
ID06998;0
ID06999;0
ID07000;0
ID07001;0
ID07002;0
ID07003;0
ID07004;1
ID07005;0
ID07006;0
ID07007;0
ID07008;0
ID07009;0
ID07010;0
ID07011;0
ID07012;0
ID07013;1
ID07014;0
ID07015;0
ID07016;0
ID07017;0
ID07018;0
ID07019;0
ID07020;0
ID07021;1
ID07022;0
ID07023;0
ID07024;0
ID07025;1
ID07026;1
ID07027;0
ID07028;0
ID07029;1
ID07030;0
ID07031;1
ID07032;0
ID07033;1
ID07034;0
ID07035;1
ID07036;1
ID07037;1
ID07038;1
ID07039;1
ID07040;0
ID07041;0
ID07042;0
ID07043;0
ID07044;0
ID07045;0
ID07046;0
ID07047;0
ID07048;0
ID07049;0
ID07050;0
ID07051;0
ID07052;0
ID07053;0
ID07054;0
ID07055;1
ID07056;0
ID07057;0
ID07058;0
ID07059;0
ID07060;0
ID07061;0
ID07062;1
ID07063;1
ID07064;0
ID07065;0
ID07066;0
ID07067;1
ID07068;1
ID07069;0
ID07070;0
ID07071;0
ID07072;0
ID07073;0
ID07074;0
ID07075;1
ID07076;1
ID07077;1
ID07078;0
ID07079;0
ID07080;0
ID07081;0
ID07082;1
ID07083;0
ID07084;0
ID07085;0
ID07086;0
ID07087;1
ID07088;0
ID07089;1
ID07090;0
ID07091;0
ID07092;0
ID07093;0
ID07094;1
ID07095;0
ID07096;1
ID07097;0
ID07098;1
ID07099;0
ID07100;1
ID07101;1
ID07102;1
ID07103;1
ID07104;1
ID07105;0
ID07106;0
ID07107;0
ID07108;0
ID07109;0
ID07110;0
ID07111;0
ID07112;0
ID07113;0
ID07114;0
ID07115;0
ID07116;0
ID07117;0
ID07118;0
ID07119;0
ID07120;0
ID07121;0
ID07122;1
ID07123;0
ID07124;0
ID07125;0
ID07126;0
ID07127;0
ID07128;1
ID07129;0
ID07130;0
ID07131;0
ID07132;0
ID07133;1
ID07134;0
ID07135;1
ID07136;0
ID07137;0
ID07138;0
ID07139;0
ID07140;1
ID07141;1
ID07142;1
ID07143;0
ID07144;0
ID07145;0
ID07146;1
ID07147;0
ID07148;0
ID07149;0
ID07150;0
ID07151;0
ID07152;0
ID07153;1
ID07154;0
ID07155;0
ID07156;0
ID07157;0
ID07158;0
ID07159;0
ID07160;1
ID07161;0
ID07162;0
ID07163;1
ID07164;0
ID07165;0
ID07166;1
ID07167;0
ID07168;0
ID07169;0
ID07170;0
ID07171;0
ID07172;1
ID07173;0
ID07174;0
ID07175;0
ID07176;1
ID07177;0
ID07178;1
ID07179;0
ID07180;0
ID07181;0
ID07182;1
ID07183;0
ID07184;0
ID07185;1
ID07186;0
ID07187;0
ID07188;1
ID07189;0
ID07190;0
ID07191;0
ID07192;1
ID07193;0
ID07194;1
ID07195;0
ID07196;0
ID07197;1
ID07198;0
ID07199;0
ID07200;0
ID07201;0
ID07202;0
ID07203;1
ID07204;1
ID07205;1
ID07206;1
ID07207;0
ID07208;1
ID07209;0
ID07210;0
ID07211;0
ID07212;0
ID07213;1
ID07214;0
ID07215;0
ID07216;0
ID07217;1
ID07218;1
ID07219;0
ID07220;0
ID07221;0
ID07222;1
ID07223;0
ID07224;1
ID07225;0
ID07226;0
ID07227;0
ID07228;1
ID07229;0
ID07230;1
ID07231;1
ID07232;0
ID07233;0
ID07234;1
ID07235;0
ID07236;1
ID07237;1
ID07238;0
ID07239;0
ID07240;1
ID07241;1
ID07242;0
ID07243;1
ID07244;0
ID07245;1
ID07246;1
ID07247;0
ID07248;0
ID07249;0
ID07250;1
ID07251;0
ID07252;0
ID07253;0
ID07254;0
ID07255;0
ID07256;0
ID07257;0
ID07258;0
ID07259;0
ID07260;0
ID07261;1
ID07262;0
ID07263;1
ID07264;0
ID07265;0
ID07266;1
ID07267;0
ID07268;1
ID07269;1
ID07270;1
ID07271;0
ID07272;0
ID07273;0
ID07274;0
ID07275;1
ID07276;0
ID07277;0
ID07278;0
ID07279;0
ID07280;0
ID07281;0
ID07282;1
ID07283;1
ID07284;1
ID07285;0
ID07286;1
ID07287;0
ID07288;1
ID07289;1
ID07290;0
ID07291;0
ID07292;1
ID07293;0
ID07294;0
ID07295;0
ID07296;0
ID07297;0
ID07298;0
ID07299;0
ID07300;0
ID07301;1
ID07302;1
ID07303;0
ID07304;1
ID07305;1
ID07306;0
ID07307;0
ID07308;1
ID07309;1
ID07310;1
ID07311;1
ID07312;0
ID07313;0
ID07314;0
ID07315;0
ID07316;0
ID07317;0
ID07318;0
ID07319;0
ID07320;0
ID07321;1
ID07322;0
ID07323;1
ID07324;0
ID07325;0
ID07326;0
ID07327;0
ID07328;1
ID07329;0
ID07330;0
ID07331;0
ID07332;0
ID07333;0
ID07334;1
ID07335;1
ID07336;1
ID07337;1
ID07338;1
ID07339;1
ID07340;0
ID07341;1
ID07342;0
ID07343;0
ID07344;0
ID07345;0
ID07346;1
ID07347;1
ID07348;1
ID07349;1
ID07350;0
ID07351;0
ID07352;0
ID07353;1
ID07354;1
ID07355;1
ID07356;0
ID07357;0
ID07358;0
ID07359;0
ID07360;1
ID07361;1
ID07362;0
ID07363;0
ID07364;0
ID07365;0
ID07366;0
ID07367;0
ID07368;0
ID07369;0
ID07370;0
ID07371;0
ID07372;1
ID07373;0
ID07374;0
ID07375;1
ID07376;1
ID07377;1
ID07378;1
ID07379;0
ID07380;0
ID07381;1
ID07382;1
ID07383;0
ID07384;1
ID07385;0
ID07386;1
ID07387;0
ID07388;1
ID07389;0
ID07390;0
ID07391;0
ID07392;0
ID07393;0
ID07394;0
ID07395;0
ID07396;0
ID07397;0
ID07398;1
ID07399;0
ID07400;0
ID07401;1
ID07402;1
ID07403;0
ID07404;0
ID07405;0
ID07406;1
ID07407;0
ID07408;0
ID07409;1
ID07410;0
ID07411;1
ID07412;0
ID07413;0
ID07414;0
ID07415;1
ID07416;0
ID07417;0
ID07418;1
ID07419;1
ID07420;0
ID07421;1
ID07422;1
ID07423;0
ID07424;0
ID07425;1
ID07426;1
ID07427;1
ID07428;1
ID07429;0
ID07430;0
ID07431;1
ID07432;0
ID07433;0
ID07434;1
ID07435;0
ID07436;0
ID07437;0
ID07438;0
ID07439;0
ID07440;0
ID07441;0
ID07442;1
ID07443;0
ID07444;0
ID07445;0
ID07446;0
ID07447;0
ID07448;1
ID07449;0
ID07450;1
ID07451;0
ID07452;1
ID07453;1
ID07454;0
ID07455;0
ID07456;0
ID07457;0
ID07458;0
ID07459;0
ID07460;1
ID07461;1
ID07462;0
ID07463;1
ID07464;1
ID07465;0
ID07466;0
ID07467;1
ID07468;0
ID07469;0
ID07470;0
ID07471;0
ID07472;1
ID07473;1
ID07474;0
ID07475;1
ID07476;0
ID07477;1
ID07478;0
ID07479;0
ID07480;0
ID07481;1
ID07482;1
ID07483;0
ID07484;1
ID07485;0
ID07486;0
ID07487;1
ID07488;0
ID07489;0
ID07490;0
ID07491;1
ID07492;1
ID07493;0
ID07494;0
ID07495;0
ID07496;0
ID07497;0
ID07498;1
ID07499;0
ID07500;1
ID07501;1
ID07502;0
ID07503;0
ID07504;1
ID07505;1
ID07506;0
ID07507;0
ID07508;0
ID07509;0
ID07510;1
ID07511;1
ID07512;0
ID07513;1
ID07514;0
ID07515;1
ID07516;0
ID07517;0
ID07518;1
ID07519;1
ID07520;0
ID07521;1
ID07522;0
ID07523;0
ID07524;1
ID07525;0
ID07526;0
ID07527;1
ID07528;0
ID07529;1
ID07530;1
ID07531;0
ID07532;0
ID07533;1
ID07534;1
ID07535;1
ID07536;1
ID07537;0
ID07538;1
ID07539;0
ID07540;1
ID07541;1
ID07542;0
ID07543;0
ID07544;1
ID07545;0
ID07546;0
ID07547;1
ID07548;1
ID07549;0
ID07550;1
ID07551;0
ID07552;0
ID07553;0
ID07554;0
ID07555;0
ID07556;0
ID07557;0
ID07558;1
ID07559;0
ID07560;1
ID07561;0
ID07562;1
ID07563;0
ID07564;0
ID07565;0
ID07566;1
ID07567;0
ID07568;1
ID07569;1
ID07570;0
ID07571;0
ID07572;1
ID07573;0
ID07574;0
ID07575;1
ID07576;0
ID07577;0
ID07578;0
ID07579;1
ID07580;0
ID07581;0
ID07582;1
ID07583;0
ID07584;0
ID07585;1
ID07586;0
ID07587;1
ID07588;0
ID07589;1
ID07590;1
ID07591;0
ID07592;1
ID07593;0
ID07594;0
ID07595;1
ID07596;1
ID07597;0
ID07598;0
ID07599;0
ID07600;1
ID07601;0
ID07602;0
ID07603;1
ID07604;1
ID07605;0
ID07606;1
ID07607;1
ID07608;1
ID07609;0
ID07610;1
ID07611;0
ID07612;1
ID07613;1
ID07614;1
ID07615;0
ID07616;0
ID07617;0
ID07618;0
ID07619;0
ID07620;1
ID07621;1
ID07622;0
ID07623;1
ID07624;1
ID07625;1
ID07626;1
ID07627;0
ID07628;1
ID07629;0
ID07630;1
ID07631;0
ID07632;0
ID07633;0
ID07634;0
ID07635;0
ID07636;1
ID07637;1
ID07638;1
ID07639;0
ID07640;0
ID07641;0
ID07642;1
ID07643;0
ID07644;0
ID07645;1
ID07646;1
ID07647;1
ID07648;0
ID07649;1
ID07650;0
ID07651;0
ID07652;0
ID07653;0
ID07654;0
ID07655;1
ID07656;0
ID07657;0
ID07658;0
ID07659;0
ID07660;0
ID07661;1
ID07662;0
ID07663;0
ID07664;0
ID07665;0
ID07666;1
ID07667;1
ID07668;1
ID07669;0
ID07670;0
ID07671;1
ID07672;0
ID07673;1
ID07674;0
ID07675;1
ID07676;0
ID07677;0
ID07678;0
ID07679;0
ID07680;0
ID07681;1
ID07682;0
ID07683;1
ID07684;0
ID07685;0
ID07686;0
ID07687;0
ID07688;0
ID07689;0
ID07690;0
ID07691;0
ID07692;0
ID07693;0
ID07694;1
ID07695;1
ID07696;0
ID07697;0
ID07698;1
ID07699;1
ID07700;0
ID07701;0
ID07702;0
ID07703;0
ID07704;0
ID07705;1
ID07706;0
ID07707;0
ID07708;1
ID07709;0
ID07710;0
ID07711;0
ID07712;0
ID07713;1
ID07714;1
ID07715;1
ID07716;0
ID07717;0
ID07718;0
ID07719;0
ID07720;0
ID07721;0
ID07722;0
ID07723;0
ID07724;0
ID07725;0
ID07726;1
ID07727;0
ID07728;1
ID07729;0
ID07730;1
ID07731;1
ID07732;1
ID07733;0
ID07734;1
ID07735;0
ID07736;0
ID07737;0
ID07738;1
ID07739;1
ID07740;0
ID07741;1
ID07742;0
ID07743;0
ID07744;1
ID07745;1
ID07746;0
ID07747;1
ID07748;0
ID07749;1
ID07750;0
ID07751;1
ID07752;1
ID07753;0
ID07754;0
ID07755;0
ID07756;0
ID07757;0
ID07758;1
ID07759;0
ID07760;0
ID07761;0
ID07762;0
ID07763;0
ID07764;1
ID07765;1
ID07766;0
ID07767;1
ID07768;0
ID07769;1
ID07770;0
ID07771;0
ID07772;0
ID07773;0
ID07774;0
ID07775;0
ID07776;0
ID07777;1
ID07778;0
ID07779;1
ID07780;1
ID07781;0
ID07782;0
ID07783;0
ID07784;0
ID07785;1
ID07786;1
ID07787;0
ID07788;0
ID07789;1
ID07790;0
ID07791;1
ID07792;0
ID07793;1
ID07794;1
ID07795;0
ID07796;1
ID07797;1
ID07798;0
ID07799;0
ID07800;0
ID07801;0
ID07802;1
ID07803;0
ID07804;0
ID07805;0
ID07806;1
ID07807;0
ID07808;1
ID07809;1
ID07810;0
ID07811;1
ID07812;0
ID07813;0
ID07814;1
ID07815;0
ID07816;0
ID07817;0
ID07818;1
ID07819;1
ID07820;0
ID07821;0
ID07822;0
ID07823;1
ID07824;1
ID07825;0
ID07826;0
ID07827;0
ID07828;0
ID07829;0
ID07830;0
ID07831;1
ID07832;1
ID07833;0
ID07834;0
ID07835;0
ID07836;1
ID07837;1
ID07838;0
ID07839;1
ID07840;0
ID07841;1
ID07842;0
ID07843;0
ID07844;0
ID07845;0
ID07846;0
ID07847;0
ID07848;0
ID07849;0
ID07850;1
ID07851;0
ID07852;0
ID07853;0
ID07854;0
ID07855;0
ID07856;0
ID07857;0
ID07858;1
ID07859;1
ID07860;0
ID07861;1
ID07862;0
ID07863;0
ID07864;1
ID07865;0
ID07866;1
ID07867;1
ID07868;0
ID07869;1
ID07870;0
ID07871;0
ID07872;1
ID07873;0
ID07874;1
ID07875;0
ID07876;1
ID07877;0
ID07878;1
ID07879;0
ID07880;0
ID07881;0
ID07882;0
ID07883;1
ID07884;1
ID07885;0
ID07886;1
ID07887;0
ID07888;0
ID07889;1
ID07890;0
ID07891;1
ID07892;0
ID07893;1
ID07894;0
ID07895;0
ID07896;0
ID07897;0
ID07898;1
ID07899;0
ID07900;1
ID07901;0
ID07902;1
ID07903;1
ID07904;0
ID07905;0
ID07906;0
ID07907;0
ID07908;0
ID07909;0
ID07910;1
ID07911;0
ID07912;0
ID07913;0
ID07914;1
ID07915;0
ID07916;0
ID07917;1
ID07918;0
ID07919;0
ID07920;0
ID07921;0
ID07922;0
ID07923;0
ID07924;0
ID07925;1
ID07926;0
ID07927;0
ID07928;0
ID07929;0
ID07930;1
ID07931;1
ID07932;1
ID07933;0
ID07934;1
ID07935;1
ID07936;1
ID07937;0
ID07938;1
ID07939;1
ID07940;1
ID07941;0
ID07942;1
ID07943;1
ID07944;0
ID07945;0
ID07946;1
ID07947;0
ID07948;0
ID07949;1
ID07950;0
ID07951;0
ID07952;1
ID07953;0
ID07954;1
ID07955;0
ID07956;1
ID07957;0
ID07958;1
ID07959;0
ID07960;0
ID07961;1
ID07962;0
ID07963;0
ID07964;1
ID07965;1
ID07966;0
ID07967;1
ID07968;1
ID07969;1
ID07970;0
ID07971;0
ID07972;0
ID07973;0
ID07974;1
ID07975;0
ID07976;1
ID07977;0
ID07978;1
ID07979;0
ID07980;1
ID07981;0
ID07982;0
ID07983;0
ID07984;1
ID07985;0
ID07986;0
ID07987;1
ID07988;1
ID07989;0
ID07990;0
ID07991;1
ID07992;0
ID07993;1
ID07994;0
ID07995;0
ID07996;0
ID07997;0
ID07998;0
ID07999;0
ID08000;0
ID08001;1
ID08002;1
ID08003;1
ID08004;0
ID08005;1
ID08006;0
ID08007;0
ID08008;0
ID08009;0
ID08010;0
ID08011;0
ID08012;1
ID08013;0
ID08014;1
ID08015;1
ID08016;0
ID08017;1
ID08018;0
ID08019;1
ID08020;0
ID08021;0
ID08022;1
ID08023;0
ID08024;0
ID08025;0
ID08026;0
ID08027;0
ID08028;1
ID08029;0
ID08030;1
ID08031;1
ID08032;0
ID08033;1
ID08034;0
ID08035;0
ID08036;0
ID08037;0
ID08038;0
ID08039;0
ID08040;0
ID08041;0
ID08042;0
ID08043;0
ID08044;1
ID08045;1
ID08046;1
ID08047;1
ID08048;1
ID08049;1
ID08050;0
ID08051;0
ID08052;1
ID08053;0
ID08054;0
ID08055;0
ID08056;0
ID08057;0
ID08058;0
ID08059;0
ID08060;0
ID08061;0
ID08062;0
ID08063;0
ID08064;1
ID08065;0
ID08066;0
ID08067;1
ID08068;0
ID08069;1
ID08070;0
ID08071;0
ID08072;1
ID08073;1
ID08074;0
ID08075;0
ID08076;1
ID08077;0
ID08078;0
ID08079;1
ID08080;0
ID08081;0
ID08082;0
ID08083;0
ID08084;1
ID08085;1
ID08086;0
ID08087;0
ID08088;1
ID08089;1
ID08090;1
ID08091;0
ID08092;0
ID08093;0
ID08094;1
ID08095;0
ID08096;0
ID08097;0
ID08098;0
ID08099;1
ID08100;0
ID08101;1
ID08102;0
ID08103;0
ID08104;1
ID08105;1
ID08106;0
ID08107;0
ID08108;1
ID08109;0
ID08110;0
ID08111;0
ID08112;1
ID08113;0
ID08114;0
ID08115;0
ID08116;0
ID08117;1
ID08118;1
ID08119;1
ID08120;0
ID08121;1
ID08122;0
ID08123;0
ID08124;0
ID08125;1
ID08126;1
ID08127;0
ID08128;1
ID08129;0
ID08130;0
ID08131;0
ID08132;1
ID08133;1
ID08134;1
ID08135;1
ID08136;0
ID08137;0
ID08138;0
